"GID","Lat","Long","SiteCode","ToBufDist","DateDeployed","DateCollected","TrapStatus","FemaleAeaeg","MaleAeaeg","FemalesTested","FemaleAeaeg2","Female_wMel","Female_wMelPop","MalesTested","MaleAeaeg2","Male_wMel","Male_wMelPop"
626,"-16.92237","145.7633","PP07",0.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",2,1,2,2,2,,1,1,1,
900029,"-16.91801","145.76245","PP44",0.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",3,13,3,3,3,,13,13,13,
651,"-16.92109","145.76342","PP06",0.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",3,0,3,3,2,,,,,
450,"-16.91655","145.75955","PP23",0.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
34580,"-16.91966","145.76754","PP49",200.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
47348,"-16.91775","145.76981","OS20",500.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",5,0,5,5,0,,,,,
42488,"-16.91217","145.76106","PP62-1",400.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",2,0,2,2,0,,,,,
37607,"-16.91342","145.76217","PP61",300.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",2,0,2,2,0,,,,,
21102,"-16.91587","145.7631","PP59",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,1,,,,,1,1,1,
225,"-16.91584","145.75406","PP58",400.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
6907,"-16.92434","145.76601","PP55",300.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"Fail",,,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
10751,"-16.9202","145.76848","PP50-1",200.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
47503,"-16.91777","145.76739","PP65",300.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
31147,"-16.92174","145.76691","PP48",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
900034,"-16.921255","145.767195","PP47",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
29967,"-16.92245","145.76563","PP45",100.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
21144,"-16.91029","145.75585","PP43-2",9999.00,14/4/2014 0:00:00,24/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
26197,"-16.91492","145.75327","PP42-3",500.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
30453,"-16.92309","145.76618","PP41-2",200.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
44308,"-16.91844","145.76654","PP51-1",200.00,15/4/2014 0:00:00,24/4/2014 0:00:00,"OK",0,0,,,,,,,,
56120,"-16.9184","145.76696","PP77",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",7,4,7,7,2,,4,4,1,
3721,"-16.91114","145.75897","PP86",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
27527,"-16.91226","145.75601","PP85",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
234,"-16.91665","145.75467","PP84",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
277,"-16.91703","145.7556","PP83",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,2,,,,,2,2,0,
42066,"-16.9149","145.75449","PP82",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
13127,"-16.91265","145.76143","PP81",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
322,"-16.91433","145.75619","PP89",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
14910,"-16.9208","145.76899","PP78",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
19365,"-16.91373","145.75469","PP90",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
296,"-16.91459","145.75746","PP76",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
9553,"-16.91822","145.76506","PP75",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
25003,"-16.92105","145.76859","PP73",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
38864,"-16.92241","145.76631","PP69",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",5,0,5,5,5,,,,,
20480,"-16.92223","145.76782","PP68",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",2,0,2,2,2,,,,,
4569,"-16.91904","145.7675","PP79-1",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,1,,,,,1,1,0,
46233,"-16.91705","145.76861","PP99",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
240,"-16.9154","145.7549","MA15",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
287,"-16.91593","145.75719","MA06",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"Fail",,,,,,,,,,
326,"-16.91392","145.75625","MA03-1",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
323,"-16.91375","145.75598","MA01-1",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
40462,"-16.91315","145.76505","PP103",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
40586,"-16.91501","145.76548","PP102",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"Fail",,,,,,,,,,
37095,"-16.9129","145.76342","PP88",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
42586,"-16.91456","145.76335","PP100",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
47503,"-16.91777","145.76739","PP65",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
58663,"-16.92537","145.76811","PP98",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
47229,"-16.92575","145.76636","PP96-1",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",2,3,2,2,0,,3,3,0,
31299,"-16.92552","145.7672","PP95",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
45567,"-16.92604","145.7666","PP94",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
45735,"-16.91322","145.75723","PP93",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
4759,"-16.92186","145.7716","PP92",9999.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
34825,"-16.91186","145.76289","PP91",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
44792,"-16.91378","145.76324","PP101",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
45419,"-16.92345","145.76421","PP67-1",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
43521,"-16.9149","145.75376","PP36-1",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
37120,"-16.92441","145.7691","PP35-1",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
45494,"-16.92532","145.76866","PP33-1",9999.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
3543,"-16.92403","145.76397","PP32",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",3,2,3,3,0,,2,2,0,
35680,"-16.92598","145.76607","PP40-1",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
30453,"-16.92309","145.76618","PP41-2",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",4,4,4,4,4,,4,4,4,
478,"-16.91868","145.76137","PP17",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,1,,,,,1,1,1,
6511,"-16.92036","145.76231","PP14",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
421,"-16.91809","145.75884","PP13-2",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
602,"-16.92344","145.76225","PP09",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,1,1,1,1,,1,1,1,
626,"-16.92237","145.7633","PP07",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",5,1,5,5,5,,1,1,1,
900029,"-16.91801","145.76245","PP44",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,1,,,,,1,1,1,
22950,"-16.91897","145.76313","PP25",0.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,1,,,,,
10751,"-16.9202","145.76848","PP50-1",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
47348,"-16.91775","145.76981","OS20",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
41271,"-16.91582","145.76625","PP64",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
42488,"-16.91217","145.76106","PP62-1",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
21102,"-16.91587","145.7631","PP59",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
225,"-16.91584","145.75406","PP58",400.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
6907,"-16.92434","145.76601","PP55",300.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
44308,"-16.91844","145.76654","PP51-1",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
289,"-16.9153","145.7581","PP66",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
31147,"-16.92174","145.76691","PP48",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
900034,"-16.921255","145.767195","PP47",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",1,0,1,1,0,,,,,
29967,"-16.92245","145.76563","PP45",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",2,0,2,2,2,,,,,
21144,"-16.91029","145.75585","PP43-2",9999.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
26197,"-16.91492","145.75327","PP42-3",500.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,24/4/2014 0:00:00,29/4/2014 0:00:00,"Fail",,,,,,,,,,
421,"-16.91809","145.75884","PP13-2",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
14910,"-16.9208","145.76899","PP78",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
19365,"-16.91373","145.75469","PP90",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
322,"-16.91433","145.75619","PP89",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
37095,"-16.9129","145.76342","PP88",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
27527,"-16.91226","145.75601","PP85",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
277,"-16.91703","145.7556","PP83",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",4,0,4,4,0,,,,,
42066,"-16.9149","145.75449","PP82",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
20480,"-16.92223","145.76782","PP68",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
4569,"-16.91904","145.7675","PP79-1",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
45735,"-16.91322","145.75723","PP93",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
56120,"-16.9184","145.76696","PP77",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"Fail",,,,,,,,,,
296,"-16.91459","145.75746","PP76",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
9553,"-16.91822","145.76506","PP75",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"Fail",,,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"Fail",,,,,,,,,,
25003,"-16.92105","145.76859","PP73",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
38864,"-16.92241","145.76631","PP69",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
13127,"-16.91265","145.76143","PP81",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
44792,"-16.91378","145.76324","PP101",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
478,"-16.91868","145.76137","PP17",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
40586,"-16.91501","145.76548","PP102",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,1,1,1,0,,1,1,0,
40462,"-16.91315","145.76505","PP103",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
323,"-16.91375","145.75598","MA01-1",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
326,"-16.91392","145.75625","MA03-1",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
287,"-16.91593","145.75719","MA06",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
34825,"-16.91186","145.76289","PP91",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
47348,"-16.91775","145.76981","OS20",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",4,0,4,4,0,,,,,
4759,"-16.92186","145.7716","PP92",9999.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
42586,"-16.91456","145.76335","PP100",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
46233,"-16.91705","145.76861","PP99",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
58663,"-16.92537","145.76811","PP98",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
47229,"-16.92575","145.76636","PP96-1",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
31299,"-16.92552","145.7672","PP95",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
45567,"-16.92604","145.7666","PP94",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",8,0,8,8,1,,,,,
234,"-16.91665","145.75467","PP84",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
240,"-16.9154","145.7549","MA15",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
30453,"-16.92309","145.76618","PP41-2",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",2,0,2,2,2,,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",3,0,3,3,0,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
37120,"-16.92441","145.7691","PP35-1",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
45494,"-16.92532","145.76866","PP33-1",9999.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
3543,"-16.92403","145.76397","PP32",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,1,,,,,1,1,1,
26197,"-16.91492","145.75327","PP42-3",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
3721,"-16.91114","145.75897","PP86",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
43521,"-16.9149","145.75376","PP36-1",500.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",9,0,9,9,8,,,,,
602,"-16.92344","145.76225","PP09",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,2,,,,,2,2,2,
626,"-16.92237","145.7633","PP07",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
900029,"-16.91801","145.76245","PP44",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
651,"-16.92109","145.76342","PP06",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,1,1,1,1,,1,1,1,
45419,"-16.92345","145.76421","PP67-1",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
10751,"-16.9202","145.76848","PP50-1",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
225,"-16.91584","145.75406","PP58",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
31446,"-16.92464","145.76743","PP34",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
21102,"-16.91587","145.7631","PP59",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",3,0,3,3,3,,,,,
21144,"-16.91029","145.75585","PP43-2",9999.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
44308,"-16.91844","145.76654","PP51-1",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
42488,"-16.91217","145.76106","PP62-1",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
6907,"-16.92434","145.76601","PP55",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
47503,"-16.91777","145.76739","PP65",300.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
289,"-16.9153","145.7581","PP66",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
31147,"-16.92174","145.76691","PP48",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
900034,"-16.921255","145.767195","PP47",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",0,0,,,,,,,,
41271,"-16.91582","145.76625","PP64",400.00,29/4/2014 0:00:00,6/5/2014 0:00:00,"OK",2,1,2,2,0,,1,1,0,
41271,"-16.91582","145.76625","PP64",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,1,1,1,0,,1,1,0,
47503,"-16.91777","145.76739","PP65",300.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,0,1,1,1,,,,,
42488,"-16.91217","145.76106","PP62-1",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,1,1,1,0,,1,1,0,
21102,"-16.91587","145.7631","PP59",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",4,0,4,4,4,,,,,
6907,"-16.92434","145.76601","PP55",300.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
44308,"-16.91844","145.76654","PP51-1",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
10751,"-16.9202","145.76848","PP50-1",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
289,"-16.9153","145.7581","PP66",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
31147,"-16.92174","145.76691","PP48",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
4569,"-16.91904","145.7675","PP79-1",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,1,,,,,1,1,0,
225,"-16.91584","145.75406","PP58",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
45419,"-16.92345","145.76421","PP67-1",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
20480,"-16.92223","145.76782","PP68",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
38864,"-16.92241","145.76631","PP69",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,1,1,1,1,,1,1,1,
25003,"-16.92105","145.76859","PP73",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP74-1",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
9553,"-16.91822","145.76506","PP75",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
296,"-16.91459","145.75746","PP76",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
14910,"-16.9208","145.76899","PP78",300.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
13127,"-16.91265","145.76143","PP81",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",1,0,1,1,0,,,,,
42066,"-16.9149","145.75449","PP82",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
277,"-16.91703","145.7556","PP83",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",2,0,2,2,0,,,,,
900034,"-16.921255","145.767195","PP47",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"Fail",,,,,,,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"Fail",,,,,,,,,,
56120,"-16.9184","145.76696","PP77",200.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
27527,"-16.91226","145.75601","PP85",500.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
3721,"-16.91114","145.75897","PP86",500.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",4,0,4,4,0,,,,,
37095,"-16.9129","145.76342","PP88",400.00,6/5/2014 0:00:00,13/5/2014 0:00:00,"OK",0,0,,,,,,,,
